fishnetID,carbon,CI
0,0.5856717728917232,1.3366982972278034
10,1.5932523432770125,1.6729265927829453
101,0.005881482341332777,1.434567962783035
103,0.23173214183548066,1.4262949281512671
105,1.617872131194777,1.4197775795589673
107,0.9213189127057129,1.33831073297798
110,0.023232693081572036,1.4124098489938215
111,0.8886924014133148,1.3751772201238046
113,0.24586192294109943,1.3582817417121424
116,0.3920301754074552,1.2688912998475597
117,0.2565673792820693,1.2157171909662483
119,0.5313690845170281,1.2395911317741213
12,0.4471851675452905,1.2185788288747386
14,0.41145210375663854,1.2143996331119127
16,1.854976776384061,1.6367911022079462
18,2.8501413289789723,1.5493555814534328
20,3.778537097445458,1.5460602185068617
22,2.45713217199814,1.568926282236414
24,1.1284669393530895,1.5998968784751242
27,0.4579535561310989,1.4348684612912568
28,1.830191162333453,1.1850278940799175
3,0.6265502591794476,1.474562528939765
30,1.8365429747338766,1.2195772105656766
32,1.58171924059884,1.3912460749858169
34,0.9882397211945122,1.5461742857395417
36,2.053223909929355,1.639413427671307
38,2.0527448650871647,1.5955843464996087
4,0.3489018292939339,1.4451016792573774
40,1.839594349989642,1.6283567921698863
42,2.1010244279497297,1.5771264936018383
44,1.7762988517570582,1.5980409946891994
46,2.176996478807635,1.7812013642586308
48,2.963583388906184,1.432264530601578
50,6.233827751979115,1.6351735024082985
52,5.02303932255808,1.628170092453867
56,0.2184333975465375,1.4986473696354417
59,0.39035505965591843,1.411995044162477
6,1.571523709235152,1.3236868087177727
61,2.230289878185446,1.296609074096002
63,4.361477070006675,1.466656053333476
65,5.958562080024249,1.6399785731582555
67,2.2024558640981957,1.8944414635409634
69,2.788064800837456,1.9080919688019167
71,0.8709878899879493,1.743998122359303
73,1.6464981887869254,1.82900058453323
75,8.266038467706531,1.8781086923312533
77,1.949041331553322,2.17642746761824
8,2.2674379714552453,1.5013258011315942
80,2.006588505043113,1.6378813031349262
82,0.0,1.554584871096887
84,0.0,1.364743165376259
86,0.44748977181306887,1.4593907789036835
88,0.31313547827025606,1.490704756163083
89,5.545294695947774,1.4736520863881934
91,2.465596648134405,1.6451980602595597
93,0.9503102018809763,1.5410276618027816
95,0.10312931014941079,1.3835707726285995
97,2.1607345061354097,1.4275405722630283
99,2.158666128841301,1.4306029827386135
